GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
3-hydroxy-3-methylglutarate	pyroglutamylalanine*	0.962295548610578	metabolite-metabolite	0.962295548610578
vanillylmandelate (VMA)	pyroglutamylalanine*	0.990505164508816	metabolite-metabolite	0.990505164508816
4-acetamidobutanoate	pyroglutamylalanine*	0.983101756245635	metabolite-metabolite	0.983101756245635
suberate (C8-DC)	pyroglutamylalanine*	0.988159075294843	metabolite-metabolite	0.988159075294843
pyroglutamylglutamine	pyroglutamylalanine*	0.970266269649364	metabolite-metabolite	0.970266269649364
3-hydroxysebacate	pyroglutamylalanine*	0.989418334537425	metabolite-metabolite	0.989418334537425
N-acetyltryptophan	pyroglutamylalanine*	0.990248605992866	metabolite-metabolite	0.990248605992866
N-acetylhistidine	pyroglutamylalanine*	0.958431861303764	metabolite-metabolite	0.958431861303764
N1-methylinosine	pyroglutamylalanine*	0.980567327170866	metabolite-metabolite	0.980567327170866
N2,N2-dimethylguanosine	pyroglutamylalanine*	0.978186803675366	metabolite-metabolite	0.978186803675366
N6-carbamoylthreonyladenosine	pyroglutamylalanine*	0.978689929448005	metabolite-metabolite	0.978689929448005
4-hydroxyhippurate	pyroglutamylalanine*	0.988352066708181	metabolite-metabolite	0.988352066708181
hexadecanedioate (C16-DC)	pyroglutamylalanine*	0.972603879295687	metabolite-metabolite	0.972603879295687
N6-succinyladenosine	pyroglutamylalanine*	0.97694399581913	metabolite-metabolite	0.97694399581913
3-methylglutaconate	pyroglutamylalanine*	0.984481859219765	metabolite-metabolite	0.984481859219765
11-ketoetiocholanolone glucuronide	pyroglutamylalanine*	0.967972658714132	metabolite-metabolite	0.967972658714132
vanillactate	pyroglutamylalanine*	0.991811897382633	metabolite-metabolite	0.991811897382633
p-cresol glucuronide*	pyroglutamylalanine*	0.988839883769059	metabolite-metabolite	0.988839883769059
N-acetylglucosamine/N-acetylgalactosamine	pyroglutamylalanine*	0.975616936847162	metabolite-metabolite	0.975616936847162
adipoylcarnitine (C6-DC)	pyroglutamylalanine*	0.977411408557028	metabolite-metabolite	0.977411408557028
suberoylcarnitine (C8-DC)	pyroglutamylalanine*	0.974019959172311	metabolite-metabolite	0.974019959172311
phenylacetylglutamate	pyroglutamylalanine*	0.989099113584552	metabolite-metabolite	0.989099113584552
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	pyroglutamylalanine*	0.976330529983989	metabolite-metabolite	0.976330529983989
cortolone glucuronide (1)	pyroglutamylalanine*	0.986193120150642	metabolite-metabolite	0.986193120150642
hexadecenedioate (C16:1-DC)*	pyroglutamylalanine*	0.979467320977411	metabolite-metabolite	0.979467320977411
octadecenedioate (C18:1-DC)	pyroglutamylalanine*	0.970222141650019	metabolite-metabolite	0.970222141650019
pyroglutamylleucine*	pyroglutamylalanine*	0.810833081039426	metabolite-metabolite	0.810833081039426
glutamine conjugate of C7H12O2*	pyroglutamylalanine*	0.989237458985991	metabolite-metabolite	0.989237458985991
glutamine conjugate of C6H10O2 (1)*	pyroglutamylalanine*	0.990000113805034	metabolite-metabolite	0.990000113805034
2-hydroxysebacate	pyroglutamylalanine*	0.988810987965072	metabolite-metabolite	0.988810987965072
N-acetyl-isoputreanine	pyroglutamylalanine*	0.979650894203206	metabolite-metabolite	0.979650894203206
11beta-hydroxyandrosterone glucuronide	pyroglutamylalanine*	0.972299517476868	metabolite-metabolite	0.972299517476868
N2-acetyl,N6,N6-dimethyllysine	pyroglutamylalanine*	0.969383580470769	metabolite-metabolite	0.969383580470769
4-methylhexanoylglutamine	pyroglutamylalanine*	0.982132834242647	metabolite-metabolite	0.982132834242647
GlcNAc sulfate conjugate of C21H34O2 steroid**	pyroglutamylalanine*	0.976487131741211	metabolite-metabolite	0.976487131741211
tetrahydrocortisol glucuronide	pyroglutamylalanine*	0.977457940032633	metabolite-metabolite	0.977457940032633
quinolinate	pyroglutamylleucine*	0.794002874218125	metabolite-metabolite	0.794002874218125
pyroglutamylvaline	pyroglutamylleucine*	0.869920828117244	metabolite-metabolite	0.869920828117244
N1-methylinosine	pyroglutamylleucine*	0.747041328564944	metabolite-metabolite	0.747041328564944
N6-succinyladenosine	pyroglutamylleucine*	0.770320249779549	metabolite-metabolite	0.770320249779549
hydantoin-5-propionate	pyroglutamylleucine*	0.775544308551612	metabolite-metabolite	0.775544308551612
N-acetylglucosamine/N-acetylgalactosamine	pyroglutamylleucine*	0.750176533745585	metabolite-metabolite	0.750176533745585
pyroglutamylalanine*	pyroglutamylleucine*	0.810833081039426	metabolite-metabolite	0.810833081039426
N-acetyl-isoputreanine	pyroglutamylleucine*	0.765649535398997	metabolite-metabolite	0.765649535398997
sulfamethoxazole	N4-acetylsulfamethoxazole*	0.997027579426202	metabolite-metabolite	0.997027579426202
glycine conjugate of C10H14O2 (1)*	glycine conjugate of C10H12O2*	0.789899743561164	metabolite-metabolite	0.789899743561164
glycine conjugate of C10H12O2*	glycine conjugate of C10H14O2 (1)*	0.789899743561164	metabolite-metabolite	0.789899743561164
5-hydroxyindoleacetate	glutamine conjugate of C7H12O2*	0.984486626224265	metabolite-metabolite	0.984486626224265
kynurenate	glutamine conjugate of C7H12O2*	0.991919251940579	metabolite-metabolite	0.991919251940579
3-hydroxy-3-methylglutarate	glutamine conjugate of C7H12O2*	0.964561614970589	metabolite-metabolite	0.964561614970589
quinolinate	glutamine conjugate of C7H12O2*	0.934492855899372	metabolite-metabolite	0.934492855899372
corticosterone	glutamine conjugate of C7H12O2*	0.976072377169879	metabolite-metabolite	0.976072377169879
myo-inositol	glutamine conjugate of C7H12O2*	0.876538583992429	metabolite-metabolite	0.876538583992429
vanillylmandelate (VMA)	glutamine conjugate of C7H12O2*	0.997204051224265	metabolite-metabolite	0.997204051224265
4-acetamidobutanoate	glutamine conjugate of C7H12O2*	0.980679125029546	metabolite-metabolite	0.980679125029546
suberate (C8-DC)	glutamine conjugate of C7H12O2*	0.993223665106797	metabolite-metabolite	0.993223665106797
pyroglutamylglutamine	glutamine conjugate of C7H12O2*	0.962569476910737	metabolite-metabolite	0.962569476910737
3-hydroxysebacate	glutamine conjugate of C7H12O2*	0.999529571684237	metabolite-metabolite	0.999529571684237
1-methyl-4-imidazoleacetate	glutamine conjugate of C7H12O2*	0.981001246987664	metabolite-metabolite	0.981001246987664
N-acetyltryptophan	glutamine conjugate of C7H12O2*	0.999035227827994	metabolite-metabolite	0.999035227827994
N-acetylhistidine	glutamine conjugate of C7H12O2*	0.941785793344401	metabolite-metabolite	0.941785793344401
N1-methylinosine	glutamine conjugate of C7H12O2*	0.97640787075583	metabolite-metabolite	0.97640787075583
N2,N2-dimethylguanosine	glutamine conjugate of C7H12O2*	0.974121920300792	metabolite-metabolite	0.974121920300792
N6-carbamoylthreonyladenosine	glutamine conjugate of C7H12O2*	0.971683025958065	metabolite-metabolite	0.971683025958065
4-hydroxyhippurate	glutamine conjugate of C7H12O2*	0.998156971997078	metabolite-metabolite	0.998156971997078
3-(3-amino-3-carboxypropyl)uridine*	glutamine conjugate of C7H12O2*	0.940419675935261	metabolite-metabolite	0.940419675935261
tetradecanedioate (C14-DC)	glutamine conjugate of C7H12O2*	0.992902101076574	metabolite-metabolite	0.992902101076574
hexadecanedioate (C16-DC)	glutamine conjugate of C7H12O2*	0.987675760100881	metabolite-metabolite	0.987675760100881
N6-succinyladenosine	glutamine conjugate of C7H12O2*	0.969374350657615	metabolite-metabolite	0.969374350657615
21-hydroxypregnenolone disulfate	glutamine conjugate of C7H12O2*	0.951101233655801	metabolite-metabolite	0.951101233655801
3-methylglutaconate	glutamine conjugate of C7H12O2*	0.990049793267686	metabolite-metabolite	0.990049793267686
hydantoin-5-propionate	glutamine conjugate of C7H12O2*	0.921907287631487	metabolite-metabolite	0.921907287631487
L-urobilin	glutamine conjugate of C7H12O2*	0.879431499040322	metabolite-metabolite	0.879431499040322
11-ketoetiocholanolone glucuronide	glutamine conjugate of C7H12O2*	0.982212015143822	metabolite-metabolite	0.982212015143822
octadecenedioylcarnitine (C18:1-DC)*	glutamine conjugate of C7H12O2*	0.877251012392864	metabolite-metabolite	0.877251012392864
vanillactate	glutamine conjugate of C7H12O2*	0.998932031513893	metabolite-metabolite	0.998932031513893
p-cresol glucuronide*	glutamine conjugate of C7H12O2*	0.994031761950688	metabolite-metabolite	0.994031761950688
N-acetylkynurenine (2)	glutamine conjugate of C7H12O2*	0.968954593352378	metabolite-metabolite	0.968954593352378
N-acetylglucosamine/N-acetylgalactosamine	glutamine conjugate of C7H12O2*	0.976911066199594	metabolite-metabolite	0.976911066199594
adipoylcarnitine (C6-DC)	glutamine conjugate of C7H12O2*	0.977743407187732	metabolite-metabolite	0.977743407187732
suberoylcarnitine (C8-DC)	glutamine conjugate of C7H12O2*	0.96945543606829	metabolite-metabolite	0.96945543606829
phenylacetylglutamate	glutamine conjugate of C7H12O2*	0.99788302069951	metabolite-metabolite	0.99788302069951
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	glutamine conjugate of C7H12O2*	0.972670884393316	metabolite-metabolite	0.972670884393316
cortolone glucuronide (1)	glutamine conjugate of C7H12O2*	0.993930182972902	metabolite-metabolite	0.993930182972902
dodecenedioate (C12:1-DC)*	glutamine conjugate of C7H12O2*	0.996338513286876	metabolite-metabolite	0.996338513286876
hexadecenedioate (C16:1-DC)*	glutamine conjugate of C7H12O2*	0.991887473478201	metabolite-metabolite	0.991887473478201
octadecenedioate (C18:1-DC)	glutamine conjugate of C7H12O2*	0.982801512122459	metabolite-metabolite	0.982801512122459
pyroglutamylalanine*	glutamine conjugate of C7H12O2*	0.989237458985991	metabolite-metabolite	0.989237458985991
glutamine conjugate of C6H10O2 (1)*	glutamine conjugate of C7H12O2*	0.999285889170335	metabolite-metabolite	0.999285889170335
glutamine conjugate of C6H10O2 (2)*	glutamine conjugate of C7H12O2*	0.875665668359964	metabolite-metabolite	0.875665668359964
2-hydroxysebacate	glutamine conjugate of C7H12O2*	0.99608624184978	metabolite-metabolite	0.99608624184978
N-acetyl-isoputreanine	glutamine conjugate of C7H12O2*	0.980603524372362	metabolite-metabolite	0.980603524372362
11beta-hydroxyandrosterone glucuronide	glutamine conjugate of C7H12O2*	0.989594313304768	metabolite-metabolite	0.989594313304768
N2-acetyl,N6,N6-dimethyllysine	glutamine conjugate of C7H12O2*	0.965747798705717	metabolite-metabolite	0.965747798705717
4-methylhexanoylglutamine	glutamine conjugate of C7H12O2*	0.99347211778921	metabolite-metabolite	0.99347211778921
(S)-a-amino-omega-caprolactam	glutamine conjugate of C7H12O2*	0.955000568735373	metabolite-metabolite	0.955000568735373
GlcNAc sulfate conjugate of C21H34O2 steroid**	glutamine conjugate of C7H12O2*	0.984717832785884	metabolite-metabolite	0.984717832785884
tetrahydrocortisol glucuronide	glutamine conjugate of C7H12O2*	0.989007995543526	metabolite-metabolite	0.989007995543526
N,N-dimethyl-pro-pro	glutamine conjugate of C7H12O2*	0.932404560896291	metabolite-metabolite	0.932404560896291
5-hydroxyindoleacetate	glutamine conjugate of C6H10O2 (1)*	0.983384217699037	metabolite-metabolite	0.983384217699037
kynurenate	glutamine conjugate of C6H10O2 (1)*	0.993134498141237	metabolite-metabolite	0.993134498141237
3-hydroxy-3-methylglutarate	glutamine conjugate of C6H10O2 (1)*	0.963612637429273	metabolite-metabolite	0.963612637429273
quinolinate	glutamine conjugate of C6H10O2 (1)*	0.940114515631756	metabolite-metabolite	0.940114515631756
myo-inositol	glutamine conjugate of C6H10O2 (1)*	0.885237748913743	metabolite-metabolite	0.885237748913743
vanillylmandelate (VMA)	glutamine conjugate of C6H10O2 (1)*	0.996526827955982	metabolite-metabolite	0.996526827955982
4-acetamidobutanoate	glutamine conjugate of C6H10O2 (1)*	0.983071225212282	metabolite-metabolite	0.983071225212282
suberate (C8-DC)	glutamine conjugate of C6H10O2 (1)*	0.994401177066867	metabolite-metabolite	0.994401177066867
glucuronate	glutamine conjugate of C6H10O2 (1)*	0.801119178093268	metabolite-metabolite	0.801119178093268
pyroglutamylglutamine	glutamine conjugate of C6H10O2 (1)*	0.964627282757017	metabolite-metabolite	0.964627282757017
3-hydroxysebacate	glutamine conjugate of C6H10O2 (1)*	0.998712772111443	metabolite-metabolite	0.998712772111443
1-methyl-4-imidazoleacetate	glutamine conjugate of C6H10O2 (1)*	0.980413362309815	metabolite-metabolite	0.980413362309815
N-acetyltryptophan	glutamine conjugate of C6H10O2 (1)*	0.998557785382158	metabolite-metabolite	0.998557785382158
N-acetylhistidine	glutamine conjugate of C6H10O2 (1)*	0.946384478882362	metabolite-metabolite	0.946384478882362
N1-methylinosine	glutamine conjugate of C6H10O2 (1)*	0.979002488259998	metabolite-metabolite	0.979002488259998
N2,N2-dimethylguanosine	glutamine conjugate of C6H10O2 (1)*	0.976820904273409	metabolite-metabolite	0.976820904273409
N6-carbamoylthreonyladenosine	glutamine conjugate of C6H10O2 (1)*	0.974513464448987	metabolite-metabolite	0.974513464448987
phenylacetylglutamine	glutamine conjugate of C6H10O2 (1)*	0.958399362729035	metabolite-metabolite	0.958399362729035
4-hydroxyhippurate	glutamine conjugate of C6H10O2 (1)*	0.997015950954319	metabolite-metabolite	0.997015950954319
3-(3-amino-3-carboxypropyl)uridine*	glutamine conjugate of C6H10O2 (1)*	0.943844194229819	metabolite-metabolite	0.943844194229819
tetradecanedioate (C14-DC)	glutamine conjugate of C6H10O2 (1)*	0.992130869784442	metabolite-metabolite	0.992130869784442
hexadecanedioate (C16-DC)	glutamine conjugate of C6H10O2 (1)*	0.98849259826729	metabolite-metabolite	0.98849259826729
N6-succinyladenosine	glutamine conjugate of C6H10O2 (1)*	0.972313647436531	metabolite-metabolite	0.972313647436531
21-hydroxypregnenolone disulfate	glutamine conjugate of C6H10O2 (1)*	0.950289338931397	metabolite-metabolite	0.950289338931397
3-methylglutaconate	glutamine conjugate of C6H10O2 (1)*	0.989974372479105	metabolite-metabolite	0.989974372479105
5-(galactosylhydroxy)-L-lysine	glutamine conjugate of C6H10O2 (1)*	0.984718192410026	metabolite-metabolite	0.984718192410026
hydantoin-5-propionate	glutamine conjugate of C6H10O2 (1)*	0.923186846050788	metabolite-metabolite	0.923186846050788
11-ketoetiocholanolone glucuronide	glutamine conjugate of C6H10O2 (1)*	0.981196785298966	metabolite-metabolite	0.981196785298966
octadecenedioylcarnitine (C18:1-DC)*	glutamine conjugate of C6H10O2 (1)*	0.88856765056739	metabolite-metabolite	0.88856765056739
arabonate/xylonate	glutamine conjugate of C6H10O2 (1)*	0.936285155910535	metabolite-metabolite	0.936285155910535
vanillactate	glutamine conjugate of C6H10O2 (1)*	0.998484717319509	metabolite-metabolite	0.998484717319509
p-cresol glucuronide*	glutamine conjugate of C6H10O2 (1)*	0.992734952058207	metabolite-metabolite	0.992734952058207
N-acetylkynurenine (2)	glutamine conjugate of C6H10O2 (1)*	0.9715651078375	metabolite-metabolite	0.9715651078375
N-acetylglucosamine/N-acetylgalactosamine	glutamine conjugate of C6H10O2 (1)*	0.97841532236859	metabolite-metabolite	0.97841532236859
adipoylcarnitine (C6-DC)	glutamine conjugate of C6H10O2 (1)*	0.978521607904123	metabolite-metabolite	0.978521607904123
suberoylcarnitine (C8-DC)	glutamine conjugate of C6H10O2 (1)*	0.972290901616954	metabolite-metabolite	0.972290901616954
phenylacetylglutamate	glutamine conjugate of C6H10O2 (1)*	0.997421460334118	metabolite-metabolite	0.997421460334118
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	glutamine conjugate of C6H10O2 (1)*	0.9741425753507	metabolite-metabolite	0.9741425753507
cortolone glucuronide (1)	glutamine conjugate of C6H10O2 (1)*	0.994881127351113	metabolite-metabolite	0.994881127351113
dodecenedioate (C12:1-DC)*	glutamine conjugate of C6H10O2 (1)*	0.995264695876095	metabolite-metabolite	0.995264695876095
hexadecenedioate (C16:1-DC)*	glutamine conjugate of C6H10O2 (1)*	0.99267673939417	metabolite-metabolite	0.99267673939417
octadecenedioate (C18:1-DC)	glutamine conjugate of C6H10O2 (1)*	0.984819167892795	metabolite-metabolite	0.984819167892795
pyroglutamylalanine*	glutamine conjugate of C6H10O2 (1)*	0.990000113805034	metabolite-metabolite	0.990000113805034
glutamine conjugate of C7H12O2*	glutamine conjugate of C6H10O2 (1)*	0.999285889170335	metabolite-metabolite	0.999285889170335
glutamine conjugate of C6H10O2 (2)*	glutamine conjugate of C6H10O2 (1)*	0.882167132177206	metabolite-metabolite	0.882167132177206
2-hydroxysebacate	glutamine conjugate of C6H10O2 (1)*	0.995762941098628	metabolite-metabolite	0.995762941098628
N-acetyl-isoputreanine	glutamine conjugate of C6H10O2 (1)*	0.982036318306461	metabolite-metabolite	0.982036318306461
11beta-hydroxyandrosterone glucuronide	glutamine conjugate of C6H10O2 (1)*	0.988187910043669	metabolite-metabolite	0.988187910043669
N2-acetyl,N6,N6-dimethyllysine	glutamine conjugate of C6H10O2 (1)*	0.965945511998143	metabolite-metabolite	0.965945511998143
4-methylhexanoylglutamine	glutamine conjugate of C6H10O2 (1)*	0.993703613215055	metabolite-metabolite	0.993703613215055
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	glutamine conjugate of C6H10O2 (1)*	0.846423941528345	metabolite-metabolite	0.846423941528345
(S)-a-amino-omega-caprolactam	glutamine conjugate of C6H10O2 (1)*	0.958699178310572	metabolite-metabolite	0.958699178310572
decadienedioic acid (C10:2-DC)**	glutamine conjugate of C6H10O2 (1)*	0.98207498557798	metabolite-metabolite	0.98207498557798
GlcNAc sulfate conjugate of C21H34O2 steroid**	glutamine conjugate of C6H10O2 (1)*	0.984795190718079	metabolite-metabolite	0.984795190718079
tetrahydrocortisol glucuronide	glutamine conjugate of C6H10O2 (1)*	0.988972201675507	metabolite-metabolite	0.988972201675507
N,N-dimethyl-pro-pro	glutamine conjugate of C6H10O2 (1)*	0.936009320054254	metabolite-metabolite	0.936009320054254
quinolinate	glutamine conjugate of C6H10O2 (2)*	0.855668031844236	metabolite-metabolite	0.855668031844236
myo-inositol	glutamine conjugate of C6H10O2 (2)*	0.825404330144606	metabolite-metabolite	0.825404330144606
pseudouridine	glutamine conjugate of C6H10O2 (2)*	0.778230480158531	metabolite-metabolite	0.778230480158531
4-acetamidobutanoate	glutamine conjugate of C6H10O2 (2)*	0.859420229731925	metabolite-metabolite	0.859420229731925
1-methyl-4-imidazoleacetate	glutamine conjugate of C6H10O2 (2)*	0.864698824284056	metabolite-metabolite	0.864698824284056
erythronate*	glutamine conjugate of C6H10O2 (2)*	0.831388262248044	metabolite-metabolite	0.831388262248044
N1-methylinosine	glutamine conjugate of C6H10O2 (2)*	0.873604661820614	metabolite-metabolite	0.873604661820614
N2,N2-dimethylguanosine	glutamine conjugate of C6H10O2 (2)*	0.875520393922531	metabolite-metabolite	0.875520393922531
N6-carbamoylthreonyladenosine	glutamine conjugate of C6H10O2 (2)*	0.858602121224309	metabolite-metabolite	0.858602121224309
3-(3-amino-3-carboxypropyl)uridine*	glutamine conjugate of C6H10O2 (2)*	0.821054289798297	metabolite-metabolite	0.821054289798297
N6-succinyladenosine	glutamine conjugate of C6H10O2 (2)*	0.865062858690054	metabolite-metabolite	0.865062858690054
hexanoylglutamine	glutamine conjugate of C6H10O2 (2)*	0.85183635292173	metabolite-metabolite	0.85183635292173
arabonate/xylonate	glutamine conjugate of C6H10O2 (2)*	0.845940150832568	metabolite-metabolite	0.845940150832568
3-hydroxyhexanoate	glutamine conjugate of C6H10O2 (2)*	0.904755053982501	metabolite-metabolite	0.904755053982501
N-acetylglucosamine/N-acetylgalactosamine	glutamine conjugate of C6H10O2 (2)*	0.869573530358517	metabolite-metabolite	0.869573530358517
adipoylcarnitine (C6-DC)	glutamine conjugate of C6H10O2 (2)*	0.858533302603043	metabolite-metabolite	0.858533302603043
suberoylcarnitine (C8-DC)	glutamine conjugate of C6H10O2 (2)*	0.859083169485964	metabolite-metabolite	0.859083169485964
(S)-3-hydroxybutyrylcarnitine	glutamine conjugate of C6H10O2 (2)*	0.761126375823764	metabolite-metabolite	0.761126375823764
glutamine conjugate of C7H12O2*	glutamine conjugate of C6H10O2 (2)*	0.875665668359964	metabolite-metabolite	0.875665668359964
glutamine conjugate of C6H10O2 (1)*	glutamine conjugate of C6H10O2 (2)*	0.882167132177206	metabolite-metabolite	0.882167132177206
N-acetyl-isoputreanine	glutamine conjugate of C6H10O2 (2)*	0.854307479773484	metabolite-metabolite	0.854307479773484
11beta-hydroxyandrosterone glucuronide	glutamine conjugate of C6H10O2 (2)*	0.852792284284322	metabolite-metabolite	0.852792284284322
4-methylhexanoylglutamine	glutamine conjugate of C6H10O2 (2)*	0.896105591540709	metabolite-metabolite	0.896105591540709
tetrahydrocortisol glucuronide	glutamine conjugate of C6H10O2 (2)*	0.870475210811377	metabolite-metabolite	0.870475210811377
N,N-dimethyl-pro-pro	glutamine conjugate of C6H10O2 (2)*	0.809871268818311	metabolite-metabolite	0.809871268818311
3-hydroxylaurate	tetradecadienoate (14:2)*	0.80329075676832	metabolite-metabolite	0.80329075676832
5-dodecenoate (12:1n7)	tetradecadienoate (14:2)*	0.765020598861046	metabolite-metabolite	0.765020598861046
dodecadienoate (12:2)*	tetradecadienoate (14:2)*	0.869446919908683	metabolite-metabolite	0.869446919908683
(2 or 3)-decenoate (10:1n7 or n8)	tetradecadienoate (14:2)*	0.905472413368998	metabolite-metabolite	0.905472413368998
stachydrine	ethyl beta-glucopyranoside	0.706704027770145	metabolite-metabolite	0.706704027770145
5-hydroxyindoleacetate	2-hydroxysebacate	0.983686962079054	metabolite-metabolite	0.983686962079054
kynurenate	2-hydroxysebacate	0.991888803267565	metabolite-metabolite	0.991888803267565
3-hydroxy-3-methylglutarate	2-hydroxysebacate	0.964389857345023	metabolite-metabolite	0.964389857345023
quinolinate	2-hydroxysebacate	0.940027006454844	metabolite-metabolite	0.940027006454844
myo-inositol	2-hydroxysebacate	0.871847264706487	metabolite-metabolite	0.871847264706487
vanillylmandelate (VMA)	2-hydroxysebacate	0.995132091740009	metabolite-metabolite	0.995132091740009
4-acetamidobutanoate	2-hydroxysebacate	0.986204142531021	metabolite-metabolite	0.986204142531021
suberate (C8-DC)	2-hydroxysebacate	0.993477913896871	metabolite-metabolite	0.993477913896871
pyroglutamylglutamine	2-hydroxysebacate	0.965764472039194	metabolite-metabolite	0.965764472039194
3-hydroxysebacate	2-hydroxysebacate	0.99673033824504	metabolite-metabolite	0.99673033824504
1-methyl-4-imidazoleacetate	2-hydroxysebacate	0.980953516270119	metabolite-metabolite	0.980953516270119
N-acetyltryptophan	2-hydroxysebacate	0.995960625131683	metabolite-metabolite	0.995960625131683
N-acetylhistidine	2-hydroxysebacate	0.946646975550035	metabolite-metabolite	0.946646975550035
N1-methylinosine	2-hydroxysebacate	0.981188776306683	metabolite-metabolite	0.981188776306683
N2,N2-dimethylguanosine	2-hydroxysebacate	0.978338450265158	metabolite-metabolite	0.978338450265158
N6-carbamoylthreonyladenosine	2-hydroxysebacate	0.977866581951599	metabolite-metabolite	0.977866581951599
4-hydroxyhippurate	2-hydroxysebacate	0.995062260695974	metabolite-metabolite	0.995062260695974
3-(3-amino-3-carboxypropyl)uridine*	2-hydroxysebacate	0.946832472739839	metabolite-metabolite	0.946832472739839
tetradecanedioate (C14-DC)	2-hydroxysebacate	0.989756680364019	metabolite-metabolite	0.989756680364019
hexadecanedioate (C16-DC)	2-hydroxysebacate	0.984168383952052	metabolite-metabolite	0.984168383952052
N6-succinyladenosine	2-hydroxysebacate	0.975775140528573	metabolite-metabolite	0.975775140528573
21-hydroxypregnenolone disulfate	2-hydroxysebacate	0.941349569256781	metabolite-metabolite	0.941349569256781
3-methylglutaconate	2-hydroxysebacate	0.98792393934094	metabolite-metabolite	0.98792393934094
hydantoin-5-propionate	2-hydroxysebacate	0.932161583661708	metabolite-metabolite	0.932161583661708
11-ketoetiocholanolone glucuronide	2-hydroxysebacate	0.976793327915645	metabolite-metabolite	0.976793327915645
octadecenedioylcarnitine (C18:1-DC)*	2-hydroxysebacate	0.880096651578212	metabolite-metabolite	0.880096651578212
vanillactate	2-hydroxysebacate	0.996880665789549	metabolite-metabolite	0.996880665789549
p-cresol glucuronide*	2-hydroxysebacate	0.993021093369397	metabolite-metabolite	0.993021093369397
N-acetylkynurenine (2)	2-hydroxysebacate	0.97025784188089	metabolite-metabolite	0.97025784188089
N-acetylglucosamine/N-acetylgalactosamine	2-hydroxysebacate	0.98126109224382	metabolite-metabolite	0.98126109224382
adipoylcarnitine (C6-DC)	2-hydroxysebacate	0.977706903058326	metabolite-metabolite	0.977706903058326
suberoylcarnitine (C8-DC)	2-hydroxysebacate	0.973612221655463	metabolite-metabolite	0.973612221655463
phenylacetylglutamate	2-hydroxysebacate	0.995041813669954	metabolite-metabolite	0.995041813669954
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	2-hydroxysebacate	0.97650619404404	metabolite-metabolite	0.97650619404404
cortolone glucuronide (1)	2-hydroxysebacate	0.992869669251883	metabolite-metabolite	0.992869669251883
dodecenedioate (C12:1-DC)*	2-hydroxysebacate	0.993320968885994	metabolite-metabolite	0.993320968885994
hexadecenedioate (C16:1-DC)*	2-hydroxysebacate	0.989159122202049	metabolite-metabolite	0.989159122202049
octadecenedioate (C18:1-DC)	2-hydroxysebacate	0.980035633441717	metabolite-metabolite	0.980035633441717
pyroglutamylalanine*	2-hydroxysebacate	0.988810987965072	metabolite-metabolite	0.988810987965072
glutamine conjugate of C7H12O2*	2-hydroxysebacate	0.99608624184978	metabolite-metabolite	0.99608624184978
glutamine conjugate of C6H10O2 (1)*	2-hydroxysebacate	0.995762941098628	metabolite-metabolite	0.995762941098628
N-acetyl-isoputreanine	2-hydroxysebacate	0.983350419414543	metabolite-metabolite	0.983350419414543
11beta-hydroxyandrosterone glucuronide	2-hydroxysebacate	0.984222619495099	metabolite-metabolite	0.984222619495099
N2-acetyl,N6,N6-dimethyllysine	2-hydroxysebacate	0.963654997854365	metabolite-metabolite	0.963654997854365
4-methylhexanoylglutamine	2-hydroxysebacate	0.988794314052558	metabolite-metabolite	0.988794314052558
(S)-a-amino-omega-caprolactam	2-hydroxysebacate	0.959344298576079	metabolite-metabolite	0.959344298576079
GlcNAc sulfate conjugate of C21H34O2 steroid**	2-hydroxysebacate	0.977595056444406	metabolite-metabolite	0.977595056444406
tetrahydrocortisol glucuronide	2-hydroxysebacate	0.986202953886029	metabolite-metabolite	0.986202953886029
myo-inositol	ascorbic acid 3-sulfate*	0.828452021520114	metabolite-metabolite	0.828452021520114
4-acetamidobutanoate	ascorbic acid 3-sulfate*	0.905159810776937	metabolite-metabolite	0.905159810776937
arabonate/xylonate	ascorbic acid 3-sulfate*	0.926684811242426	metabolite-metabolite	0.926684811242426
N,N-dimethyl-pro-pro	ascorbic acid 3-sulfate*	0.893349165640886	metabolite-metabolite	0.893349165640886
1-carboxyethylvaline	1-carboxyethylphenylalanine	0.400154243834638	metabolite-metabolite	0.400154243834638
1-carboxyethylleucine	1-carboxyethylphenylalanine	0.553373219998324	metabolite-metabolite	0.553373219998324
1-carboxyethylisoleucine	1-carboxyethylphenylalanine	0.602457499028833	metabolite-metabolite	0.602457499028833
1-carboxyethylphenylalanine	1-carboxyethylvaline	0.400154243834638	metabolite-metabolite	0.400154243834638
1-carboxyethylleucine	1-carboxyethylvaline	0.735643133454098	metabolite-metabolite	0.735643133454098
1-carboxyethylisoleucine	1-carboxyethylvaline	0.632054067444953	metabolite-metabolite	0.632054067444953
1-carboxyethylphenylalanine	1-carboxyethylleucine	0.553373219998324	metabolite-metabolite	0.553373219998324
1-carboxyethylvaline	1-carboxyethylleucine	0.735643133454098	metabolite-metabolite	0.735643133454098
