GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
glutamine conjugate of C6H10O2 (2)*	N-acetyl-isoputreanine	0.693619289890998	metabolite-metabolite	0.693619289890998
2-hydroxysebacate	N-acetyl-isoputreanine	0.762528805171492	metabolite-metabolite	0.762528805171492
11beta-hydroxyandrosterone glucuronide	N-acetyl-isoputreanine	0.789817232087836	metabolite-metabolite	0.789817232087836
N2-acetyl,N6,N6-dimethyllysine	N-acetyl-isoputreanine	0.484799550304826	metabolite-metabolite	0.484799550304826
4-methylhexanoylglutamine	N-acetyl-isoputreanine	0.448317801800091	metabolite-metabolite	0.448317801800091
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetyl-isoputreanine	0.799277001872534	metabolite-metabolite	0.799277001872534
hydroxy-N6,N6,N6-trimethyllysine*	N-acetyl-isoputreanine	0.719843481554638	metabolite-metabolite	0.719843481554638
(S)-a-amino-omega-caprolactam	N-acetyl-isoputreanine	0.66250693921203	metabolite-metabolite	0.66250693921203
GlcNAc sulfate conjugate of C21H34O2 steroid**	N-acetyl-isoputreanine	-0.183843268234705	metabolite-metabolite	0.183843268234705
N-acetyl-2-aminoadipate	N-acetyl-isoputreanine	0.721229832056006	metabolite-metabolite	0.721229832056006
tetrahydrocortisol glucuronide	N-acetyl-isoputreanine	0.712763126233431	metabolite-metabolite	0.712763126233431
N,N-dimethyl-pro-pro	N-acetyl-isoputreanine	0.837973830512012	metabolite-metabolite	0.837973830512012
piperine	glucuronide of piperine metabolite C17H21NO3 (3)*	0.961136977996617	metabolite-metabolite	0.961136977996617
glucuronide of piperine metabolite C17H21NO3 (4)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.992406789991646	metabolite-metabolite	0.992406789991646
glucuronide of piperine metabolite C17H21NO3 (5)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.992648589780555	metabolite-metabolite	0.992648589780555
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.822428113908001	metabolite-metabolite	0.822428113908001
sulfate of piperine metabolite C16H19NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.762928938834961	metabolite-metabolite	0.762928938834961
piperine	glucuronide of piperine metabolite C17H21NO3 (4)*	0.965430394091168	metabolite-metabolite	0.965430394091168
glucuronide of piperine metabolite C17H21NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.992406789991646	metabolite-metabolite	0.992406789991646
glucuronide of piperine metabolite C17H21NO3 (5)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.997042450028609	metabolite-metabolite	0.997042450028609
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.828097844505536	metabolite-metabolite	0.828097844505536
piperine	glucuronide of piperine metabolite C17H21NO3 (5)*	0.965700507308711	metabolite-metabolite	0.965700507308711
glucuronide of piperine metabolite C17H21NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.992648589780555	metabolite-metabolite	0.992648589780555
glucuronide of piperine metabolite C17H21NO3 (4)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.997042450028609	metabolite-metabolite	0.997042450028609
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.831846165683919	metabolite-metabolite	0.831846165683919
piperine	sulfate of piperine metabolite C16H19NO3 (2)*	0.813307609131105	metabolite-metabolite	0.813307609131105
glucuronide of piperine metabolite C17H21NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.822428113908001	metabolite-metabolite	0.822428113908001
glucuronide of piperine metabolite C17H21NO3 (4)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.828097844505536	metabolite-metabolite	0.828097844505536
glucuronide of piperine metabolite C17H21NO3 (5)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.831846165683919	metabolite-metabolite	0.831846165683919
sulfate of piperine metabolite C16H19NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.969921303966875	metabolite-metabolite	0.969921303966875
sulfate of piperine metabolite C18H21NO3 (1)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.945430142252539	metabolite-metabolite	0.945430142252539
piperine	sulfate of piperine metabolite C16H19NO3 (3)*	0.745012818739983	metabolite-metabolite	0.745012818739983
glucuronide of piperine metabolite C17H21NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.762928938834961	metabolite-metabolite	0.762928938834961
sulfate of piperine metabolite C16H19NO3 (2)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.969921303966875	metabolite-metabolite	0.969921303966875
sulfate of piperine metabolite C18H21NO3 (1)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.948881386936881	metabolite-metabolite	0.948881386936881
sulfate of piperine metabolite C16H19NO3 (2)*	sulfate of piperine metabolite C18H21NO3 (1)*	0.945430142252539	metabolite-metabolite	0.945430142252539
sulfate of piperine metabolite C16H19NO3 (3)*	sulfate of piperine metabolite C18H21NO3 (1)*	0.948881386936881	metabolite-metabolite	0.948881386936881
catechol sulfate	4-ethylcatechol sulfate	0.455517839485123	metabolite-metabolite	0.455517839485123
o-cresol sulfate	4-ethylcatechol sulfate	0.291526623775639	metabolite-metabolite	0.291526623775639
3-methyl catechol sulfate (2)	4-ethylcatechol sulfate	0.595461363672668	metabolite-metabolite	0.595461363672668
3-methyl catechol sulfate (1)	4-ethylcatechol sulfate	0.591183455575327	metabolite-metabolite	0.591183455575327
3-acetylphenol sulfate	4-ethylcatechol sulfate	0.639036622873264	metabolite-metabolite	0.639036622873264
3-hydroxypyridine sulfate	4-ethylcatechol sulfate	0.621773362345998	metabolite-metabolite	0.621773362345998
catechol glucuronide	4-ethylcatechol sulfate	0.471531948273815	metabolite-metabolite	0.471531948273815
3-hydroxy-2-methylpyridine sulfate	4-ethylcatechol sulfate	0.638659171839035	metabolite-metabolite	0.638659171839035
kynurenate	11beta-hydroxyandrosterone glucuronide	0.493204219573189	metabolite-metabolite	0.493204219573189
3-hydroxy-3-methylglutarate	11beta-hydroxyandrosterone glucuronide	0.690370234022553	metabolite-metabolite	0.690370234022553
quinolinate	11beta-hydroxyandrosterone glucuronide	0.656639698471003	metabolite-metabolite	0.656639698471003
myo-inositol	11beta-hydroxyandrosterone glucuronide	0.768834600485618	metabolite-metabolite	0.768834600485618
pseudouridine	11beta-hydroxyandrosterone glucuronide	0.902587408412215	metabolite-metabolite	0.902587408412215
vanillylmandelate (VMA)	11beta-hydroxyandrosterone glucuronide	0.689029236999898	metabolite-metabolite	0.689029236999898
4-acetamidobutanoate	11beta-hydroxyandrosterone glucuronide	0.879159737724384	metabolite-metabolite	0.879159737724384
suberate (C8-DC)	11beta-hydroxyandrosterone glucuronide	0.498279602412088	metabolite-metabolite	0.498279602412088
glucuronate	11beta-hydroxyandrosterone glucuronide	0.807127025452242	metabolite-metabolite	0.807127025452242
pyroglutamylglutamine	11beta-hydroxyandrosterone glucuronide	0.595255784171438	metabolite-metabolite	0.595255784171438
3-hydroxysebacate	11beta-hydroxyandrosterone glucuronide	0.610177143258923	metabolite-metabolite	0.610177143258923
1-methyl-4-imidazoleacetate	11beta-hydroxyandrosterone glucuronide	0.80335809762129	metabolite-metabolite	0.80335809762129
N-acetyltryptophan	11beta-hydroxyandrosterone glucuronide	0.598643614773238	metabolite-metabolite	0.598643614773238
N-acetylhistidine	11beta-hydroxyandrosterone glucuronide	0.618391675985165	metabolite-metabolite	0.618391675985165
erythronate*	11beta-hydroxyandrosterone glucuronide	0.89420217709027	metabolite-metabolite	0.89420217709027
N1-methylinosine	11beta-hydroxyandrosterone glucuronide	0.859091004516261	metabolite-metabolite	0.859091004516261
N2,N2-dimethylguanosine	11beta-hydroxyandrosterone glucuronide	0.867882238926208	metabolite-metabolite	0.867882238926208
N6-carbamoylthreonyladenosine	11beta-hydroxyandrosterone glucuronide	0.91847292077506	metabolite-metabolite	0.91847292077506
phenylacetylglutamine	11beta-hydroxyandrosterone glucuronide	0.796702525025658	metabolite-metabolite	0.796702525025658
4-hydroxyhippurate	11beta-hydroxyandrosterone glucuronide	0.547849948096199	metabolite-metabolite	0.547849948096199
3-(3-amino-3-carboxypropyl)uridine*	11beta-hydroxyandrosterone glucuronide	0.756045119839462	metabolite-metabolite	0.756045119839462
hexadecanedioate (C16-DC)	11beta-hydroxyandrosterone glucuronide	0.163074571349007	metabolite-metabolite	0.163074571349007
N6-succinyladenosine	11beta-hydroxyandrosterone glucuronide	0.870621653549214	metabolite-metabolite	0.870621653549214
1-ribosyl-imidazoleacetate*	11beta-hydroxyandrosterone glucuronide	0.868374141954681	metabolite-metabolite	0.868374141954681
21-hydroxypregnenolone disulfate	11beta-hydroxyandrosterone glucuronide	0.286677135558493	metabolite-metabolite	0.286677135558493
3-methylglutaconate	11beta-hydroxyandrosterone glucuronide	0.673028692300906	metabolite-metabolite	0.673028692300906
5-(galactosylhydroxy)-L-lysine	11beta-hydroxyandrosterone glucuronide	0.921577923638307	metabolite-metabolite	0.921577923638307
hydantoin-5-propionate	11beta-hydroxyandrosterone glucuronide	0.719243529338477	metabolite-metabolite	0.719243529338477
O-sulfo-L-tyrosine	11beta-hydroxyandrosterone glucuronide	0.912466037876721	metabolite-metabolite	0.912466037876721
11-ketoetiocholanolone glucuronide	11beta-hydroxyandrosterone glucuronide	0.703570486775773	metabolite-metabolite	0.703570486775773
arabonate/xylonate	11beta-hydroxyandrosterone glucuronide	0.899023102741704	metabolite-metabolite	0.899023102741704
vanillactate	11beta-hydroxyandrosterone glucuronide	0.921164336124806	metabolite-metabolite	0.921164336124806
p-cresol glucuronide*	11beta-hydroxyandrosterone glucuronide	0.644480264225563	metabolite-metabolite	0.644480264225563
N-acetylkynurenine (2)	11beta-hydroxyandrosterone glucuronide	0.44562280509152	metabolite-metabolite	0.44562280509152
N-acetylglucosamine/N-acetylgalactosamine	11beta-hydroxyandrosterone glucuronide	0.871556570290471	metabolite-metabolite	0.871556570290471
adipoylcarnitine (C6-DC)	11beta-hydroxyandrosterone glucuronide	0.908796132231696	metabolite-metabolite	0.908796132231696
suberoylcarnitine (C8-DC)	11beta-hydroxyandrosterone glucuronide	0.769737952400782	metabolite-metabolite	0.769737952400782
phenylacetylglutamate	11beta-hydroxyandrosterone glucuronide	0.839580905486263	metabolite-metabolite	0.839580905486263
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	11beta-hydroxyandrosterone glucuronide	0.444586843420067	metabolite-metabolite	0.444586843420067
cortolone glucuronide (1)	11beta-hydroxyandrosterone glucuronide	0.840318943153182	metabolite-metabolite	0.840318943153182
octadecenedioate (C18:1-DC)	11beta-hydroxyandrosterone glucuronide	0.131265190216824	metabolite-metabolite	0.131265190216824
pyroglutamylalanine*	11beta-hydroxyandrosterone glucuronide	0.401603376673469	metabolite-metabolite	0.401603376673469
glutamine conjugate of C7H12O2*	11beta-hydroxyandrosterone glucuronide	0.862659439155826	metabolite-metabolite	0.862659439155826
glutamine conjugate of C6H10O2 (1)*	11beta-hydroxyandrosterone glucuronide	0.871680624104922	metabolite-metabolite	0.871680624104922
glutamine conjugate of C6H10O2 (2)*	11beta-hydroxyandrosterone glucuronide	0.79853760827817	metabolite-metabolite	0.79853760827817
2-hydroxysebacate	11beta-hydroxyandrosterone glucuronide	0.744993943998832	metabolite-metabolite	0.744993943998832
N-acetyl-isoputreanine	11beta-hydroxyandrosterone glucuronide	0.789817232087836	metabolite-metabolite	0.789817232087836
N2-acetyl,N6,N6-dimethyllysine	11beta-hydroxyandrosterone glucuronide	0.492706221294233	metabolite-metabolite	0.492706221294233
4-methylhexanoylglutamine	11beta-hydroxyandrosterone glucuronide	0.450069651745181	metabolite-metabolite	0.450069651745181
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	11beta-hydroxyandrosterone glucuronide	0.779945565705293	metabolite-metabolite	0.779945565705293
(S)-a-amino-omega-caprolactam	11beta-hydroxyandrosterone glucuronide	0.504483203119803	metabolite-metabolite	0.504483203119803
GlcNAc sulfate conjugate of C21H34O2 steroid**	11beta-hydroxyandrosterone glucuronide	-0.119573094568653	metabolite-metabolite	0.119573094568653
tetrahydrocortisol glucuronide	11beta-hydroxyandrosterone glucuronide	0.900594630234585	metabolite-metabolite	0.900594630234585
N,N-dimethyl-pro-pro	11beta-hydroxyandrosterone glucuronide	0.86712774082507	metabolite-metabolite	0.86712774082507
5-hydroxyindoleacetate	N2-acetyl,N6,N6-dimethyllysine	0.559706540757524	metabolite-metabolite	0.559706540757524
kynurenate	N2-acetyl,N6,N6-dimethyllysine	0.452475076756893	metabolite-metabolite	0.452475076756893
3-hydroxy-3-methylglutarate	N2-acetyl,N6,N6-dimethyllysine	0.680404271032644	metabolite-metabolite	0.680404271032644
vanillylmandelate (VMA)	N2-acetyl,N6,N6-dimethyllysine	0.447256737982841	metabolite-metabolite	0.447256737982841
4-acetamidobutanoate	N2-acetyl,N6,N6-dimethyllysine	0.322484738318813	metabolite-metabolite	0.322484738318813
suberate (C8-DC)	N2-acetyl,N6,N6-dimethyllysine	0.449933063288892	metabolite-metabolite	0.449933063288892
pyroglutamylglutamine	N2-acetyl,N6,N6-dimethyllysine	0.685131541842077	metabolite-metabolite	0.685131541842077
3-hydroxysebacate	N2-acetyl,N6,N6-dimethyllysine	0.524205925877795	metabolite-metabolite	0.524205925877795
1-methyl-4-imidazoleacetate	N2-acetyl,N6,N6-dimethyllysine	0.539037927661192	metabolite-metabolite	0.539037927661192
N-acetyltryptophan	N2-acetyl,N6,N6-dimethyllysine	0.408902109786326	metabolite-metabolite	0.408902109786326
N-acetylhistidine	N2-acetyl,N6,N6-dimethyllysine	0.845035930323806	metabolite-metabolite	0.845035930323806
N1-methylinosine	N2-acetyl,N6,N6-dimethyllysine	0.655209135439158	metabolite-metabolite	0.655209135439158
N2,N2-dimethylguanosine	N2-acetyl,N6,N6-dimethyllysine	0.299869145698585	metabolite-metabolite	0.299869145698585
N6-carbamoylthreonyladenosine	N2-acetyl,N6,N6-dimethyllysine	0.615091659947816	metabolite-metabolite	0.615091659947816
4-hydroxyhippurate	N2-acetyl,N6,N6-dimethyllysine	0.385938122119949	metabolite-metabolite	0.385938122119949
3-(3-amino-3-carboxypropyl)uridine*	N2-acetyl,N6,N6-dimethyllysine	0.460378518228742	metabolite-metabolite	0.460378518228742
N6-succinyladenosine	N2-acetyl,N6,N6-dimethyllysine	0.649983770610544	metabolite-metabolite	0.649983770610544
3-methylglutaconate	N2-acetyl,N6,N6-dimethyllysine	0.476957776546295	metabolite-metabolite	0.476957776546295
N-acetyl-1-methylhistidine*	N2-acetyl,N6,N6-dimethyllysine	0.708497068748003	metabolite-metabolite	0.708497068748003
11-ketoetiocholanolone glucuronide	N2-acetyl,N6,N6-dimethyllysine	0.609704372375005	metabolite-metabolite	0.609704372375005
vanillactate	N2-acetyl,N6,N6-dimethyllysine	0.520496066509991	metabolite-metabolite	0.520496066509991
p-cresol glucuronide*	N2-acetyl,N6,N6-dimethyllysine	0.542314853999577	metabolite-metabolite	0.542314853999577
N-acetylkynurenine (2)	N2-acetyl,N6,N6-dimethyllysine	0.55749825125321	metabolite-metabolite	0.55749825125321
N-acetylglucosamine/N-acetylgalactosamine	N2-acetyl,N6,N6-dimethyllysine	0.4741191068057	metabolite-metabolite	0.4741191068057
adipoylcarnitine (C6-DC)	N2-acetyl,N6,N6-dimethyllysine	0.482187879970326	metabolite-metabolite	0.482187879970326
suberoylcarnitine (C8-DC)	N2-acetyl,N6,N6-dimethyllysine	0.590983529066418	metabolite-metabolite	0.590983529066418
phenylacetylglutamate	N2-acetyl,N6,N6-dimethyllysine	0.402473611937309	metabolite-metabolite	0.402473611937309
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	N2-acetyl,N6,N6-dimethyllysine	0.26716740577359	metabolite-metabolite	0.26716740577359
cortolone glucuronide (1)	N2-acetyl,N6,N6-dimethyllysine	0.109681763680195	metabolite-metabolite	0.109681763680195
pyroglutamylalanine*	N2-acetyl,N6,N6-dimethyllysine	0.388622286118474	metabolite-metabolite	0.388622286118474
glutamine conjugate of C7H12O2*	N2-acetyl,N6,N6-dimethyllysine	0.308858834587188	metabolite-metabolite	0.308858834587188
glutamine conjugate of C6H10O2 (1)*	N2-acetyl,N6,N6-dimethyllysine	0.526424982380548	metabolite-metabolite	0.526424982380548
2-hydroxysebacate	N2-acetyl,N6,N6-dimethyllysine	0.517125067982415	metabolite-metabolite	0.517125067982415
N-acetyl-isoputreanine	N2-acetyl,N6,N6-dimethyllysine	0.484799550304826	metabolite-metabolite	0.484799550304826
11beta-hydroxyandrosterone glucuronide	N2-acetyl,N6,N6-dimethyllysine	0.492706221294233	metabolite-metabolite	0.492706221294233
4-methylhexanoylglutamine	N2-acetyl,N6,N6-dimethyllysine	0.429246202625758	metabolite-metabolite	0.429246202625758
(S)-a-amino-omega-caprolactam	N2-acetyl,N6,N6-dimethyllysine	0.662802065235891	metabolite-metabolite	0.662802065235891
GlcNAc sulfate conjugate of C21H34O2 steroid**	N2-acetyl,N6,N6-dimethyllysine	-0.174396231530193	metabolite-metabolite	0.174396231530193
tetrahydrocortisol glucuronide	N2-acetyl,N6,N6-dimethyllysine	0.294246286903217	metabolite-metabolite	0.294246286903217
kynurenate	4-methylhexanoylglutamine	0.56588133123666	metabolite-metabolite	0.56588133123666
3-hydroxy-3-methylglutarate	4-methylhexanoylglutamine	0.480024439626956	metabolite-metabolite	0.480024439626956
vanillylmandelate (VMA)	4-methylhexanoylglutamine	0.503256995462128	metabolite-metabolite	0.503256995462128
4-acetamidobutanoate	4-methylhexanoylglutamine	0.305360994245621	metabolite-metabolite	0.305360994245621
suberate (C8-DC)	4-methylhexanoylglutamine	0.704038497597872	metabolite-metabolite	0.704038497597872
3-hydroxysebacate	4-methylhexanoylglutamine	0.82522572233638	metabolite-metabolite	0.82522572233638
1-methyl-4-imidazoleacetate	4-methylhexanoylglutamine	0.497886096484213	metabolite-metabolite	0.497886096484213
N-acetyltryptophan	4-methylhexanoylglutamine	0.207463852025032	metabolite-metabolite	0.207463852025032
N-acetylhistidine	4-methylhexanoylglutamine	0.444304701769024	metabolite-metabolite	0.444304701769024
N1-methylinosine	4-methylhexanoylglutamine	0.543555799633985	metabolite-metabolite	0.543555799633985
N2,N2-dimethylguanosine	4-methylhexanoylglutamine	0.416178959164486	metabolite-metabolite	0.416178959164486
N6-carbamoylthreonyladenosine	4-methylhexanoylglutamine	0.501004142744838	metabolite-metabolite	0.501004142744838
4-hydroxyhippurate	4-methylhexanoylglutamine	0.190196979091344	metabolite-metabolite	0.190196979091344
3-(3-amino-3-carboxypropyl)uridine*	4-methylhexanoylglutamine	0.442135553224119	metabolite-metabolite	0.442135553224119
tetradecanedioate (C14-DC)	4-methylhexanoylglutamine	0.503052622165733	metabolite-metabolite	0.503052622165733
hexadecanedioate (C16-DC)	4-methylhexanoylglutamine	0.542616115976258	metabolite-metabolite	0.542616115976258
N6-succinyladenosine	4-methylhexanoylglutamine	0.50500318509884	metabolite-metabolite	0.50500318509884
hexanoylglutamine	4-methylhexanoylglutamine	0.898532090757437	metabolite-metabolite	0.898532090757437
tridecenedioate (C13:1-DC)*	4-methylhexanoylglutamine	0.399569748913981	metabolite-metabolite	0.399569748913981
3-methylglutaconate	4-methylhexanoylglutamine	0.354422683903143	metabolite-metabolite	0.354422683903143
hydantoin-5-propionate	4-methylhexanoylglutamine	0.344852176537056	metabolite-metabolite	0.344852176537056
11-ketoetiocholanolone glucuronide	4-methylhexanoylglutamine	0.390380034997831	metabolite-metabolite	0.390380034997831
octadecenedioylcarnitine (C18:1-DC)*	4-methylhexanoylglutamine	0.432818714989313	metabolite-metabolite	0.432818714989313
vanillactate	4-methylhexanoylglutamine	0.471579672293593	metabolite-metabolite	0.471579672293593
p-cresol glucuronide*	4-methylhexanoylglutamine	0.354336495218474	metabolite-metabolite	0.354336495218474
N-acetylkynurenine (2)	4-methylhexanoylglutamine	0.344290345108124	metabolite-metabolite	0.344290345108124
N-acetylglucosamine/N-acetylgalactosamine	4-methylhexanoylglutamine	0.509747097889782	metabolite-metabolite	0.509747097889782
adipoylcarnitine (C6-DC)	4-methylhexanoylglutamine	0.51666280680964	metabolite-metabolite	0.51666280680964
suberoylcarnitine (C8-DC)	4-methylhexanoylglutamine	0.503264071585024	metabolite-metabolite	0.503264071585024
phenylacetylglutamate	4-methylhexanoylglutamine	0.377090272114254	metabolite-metabolite	0.377090272114254
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	4-methylhexanoylglutamine	0.318771795492847	metabolite-metabolite	0.318771795492847
cortolone glucuronide (1)	4-methylhexanoylglutamine	0.340437470726269	metabolite-metabolite	0.340437470726269
dodecenedioate (C12:1-DC)*	4-methylhexanoylglutamine	0.733448205635754	metabolite-metabolite	0.733448205635754
hexadecenedioate (C16:1-DC)*	4-methylhexanoylglutamine	0.411782450287578	metabolite-metabolite	0.411782450287578
octadecenedioate (C18:1-DC)	4-methylhexanoylglutamine	0.452979678299909	metabolite-metabolite	0.452979678299909
pyroglutamylalanine*	4-methylhexanoylglutamine	0.369138865083626	metabolite-metabolite	0.369138865083626
glutamine conjugate of C7H12O2*	4-methylhexanoylglutamine	0.517217613216714	metabolite-metabolite	0.517217613216714
glutamine conjugate of C6H10O2 (1)*	4-methylhexanoylglutamine	0.487778167696062	metabolite-metabolite	0.487778167696062
glutamine conjugate of C6H10O2 (2)*	4-methylhexanoylglutamine	0.603385487424877	metabolite-metabolite	0.603385487424877
2-hydroxysebacate	4-methylhexanoylglutamine	0.516602155499651	metabolite-metabolite	0.516602155499651
N-acetyl-isoputreanine	4-methylhexanoylglutamine	0.448317801800091	metabolite-metabolite	0.448317801800091
11beta-hydroxyandrosterone glucuronide	4-methylhexanoylglutamine	0.450069651745181	metabolite-metabolite	0.450069651745181
N2-acetyl,N6,N6-dimethyllysine	4-methylhexanoylglutamine	0.429246202625758	metabolite-metabolite	0.429246202625758
(S)-a-amino-omega-caprolactam	4-methylhexanoylglutamine	0.520730130681945	metabolite-metabolite	0.520730130681945
GlcNAc sulfate conjugate of C21H34O2 steroid**	4-methylhexanoylglutamine	-0.148963821899102	metabolite-metabolite	0.148963821899102
tetrahydrocortisol glucuronide	4-methylhexanoylglutamine	0.535281859666696	metabolite-metabolite	0.535281859666696
glycolithocholate sulfate*	lithocholate sulfate (1)	0.719237468211234	metabolite-metabolite	0.719237468211234
2-hydroxyoctanoate	2-ketocaprylate	0.961738895044696	metabolite-metabolite	0.961738895044696
2-aminooctanoate	2-ketocaprylate	0.8509365221417	metabolite-metabolite	0.8509365221417
3-hydroxy-3-methylglutarate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.914269336760788	metabolite-metabolite	0.914269336760788
S-adenosylhomocysteine (SAH)	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.937904282201848	metabolite-metabolite	0.937904282201848
creatinine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.759039665548621	metabolite-metabolite	0.759039665548621
cystathionine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.884194500426366	metabolite-metabolite	0.884194500426366
myo-inositol	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.814569652135513	metabolite-metabolite	0.814569652135513
pseudouridine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.758648600726931	metabolite-metabolite	0.758648600726931
N-acetylalanine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.789894474592178	metabolite-metabolite	0.789894474592178
4-acetamidobutanoate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.72178565991025	metabolite-metabolite	0.72178565991025
glucuronate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.948073041283089	metabolite-metabolite	0.948073041283089
ribonate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.786367115104242	metabolite-metabolite	0.786367115104242
1-methyl-4-imidazoleacetate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.807491472071959	metabolite-metabolite	0.807491472071959
N-acetylglutamine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.902250905527404	metabolite-metabolite	0.902250905527404
N-acetylphenylalanine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.893383578502751	metabolite-metabolite	0.893383578502751
N-acetylthreonine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.675525125147014	metabolite-metabolite	0.675525125147014
N-acetylhistidine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.793183032356753	metabolite-metabolite	0.793183032356753
erythronate*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.803199385635324	metabolite-metabolite	0.803199385635324
N1-methylinosine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.923240608593603	metabolite-metabolite	0.923240608593603
N2,N2-dimethylguanosine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.695834293742455	metabolite-metabolite	0.695834293742455
N6-carbamoylthreonyladenosine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.926891776914223	metabolite-metabolite	0.926891776914223
phenylacetylglutamine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.671928977460165	metabolite-metabolite	0.671928977460165
5,6-dihydrouridine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.656127029622656	metabolite-metabolite	0.656127029622656
3-(3-amino-3-carboxypropyl)uridine*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.767172483638132	metabolite-metabolite	0.767172483638132
gulonate*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.908954188390754	metabolite-metabolite	0.908954188390754
N6-succinyladenosine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.925838120177994	metabolite-metabolite	0.925838120177994
1-ribosyl-imidazoleacetate*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.91698280269655	metabolite-metabolite	0.91698280269655
5-(galactosylhydroxy)-L-lysine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.862444119603626	metabolite-metabolite	0.862444119603626
hydantoin-5-propionate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.489811570597185	metabolite-metabolite	0.489811570597185
gamma-CEHC glucuronide*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.949714105326502	metabolite-metabolite	0.949714105326502
N-acetyl-1-methylhistidine*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.682276332110945	metabolite-metabolite	0.682276332110945
O-sulfo-L-tyrosine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.862551348997213	metabolite-metabolite	0.862551348997213
arabonate/xylonate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.881820481941606	metabolite-metabolite	0.881820481941606
vanillactate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.838722551141119	metabolite-metabolite	0.838722551141119
p-cresol glucuronide*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.789949008645122	metabolite-metabolite	0.789949008645122
arabitol/xylitol	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.86145874129742	metabolite-metabolite	0.86145874129742
N-acetylglucosamine/N-acetylgalactosamine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.733101841823257	metabolite-metabolite	0.733101841823257
